day,coefficient_name,coefficient_value,rep_var,target,replicate,temperature,nutrients,composition,theta,sample_ID
48.88,∂P/∂D,3.765536778102946,CDPS_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
51.16,∂P/∂D,4.975462763765896,CDPS_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
53.44,∂P/∂D,0.438886903241684,CDPS_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
55.72,∂P/∂D,1.6252019106106959,CDPS_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
58,∂P/∂D,0.8551872590525643,CDPS_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
60.28,∂P/∂D,-5.690529716957449,CDPS_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
1,∂S/∂D,NA,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
3.28,∂S/∂D,-9.562648555451839,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
5.56,∂S/∂D,0.015414202096216476,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
7.84,∂S/∂D,-0.9674610999397633,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
10.12,∂S/∂D,-0.11439785457340852,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
12.4,∂S/∂D,0.10009217150514749,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
14.68,∂S/∂D,-0.45445376477928023,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
16.96,∂S/∂D,4.925515405187742,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
19.24,∂S/∂D,-0.7541429386635008,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
21.52,∂S/∂D,-1.7711434725098032,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
23.8,∂S/∂D,-0.2837448958907414,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
26.08,∂S/∂D,-0.008188908954703577,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
28.36,∂S/∂D,0.08514059260847902,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
30.64,∂S/∂D,0.14355930859634247,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
32.92,∂S/∂D,0.1934981935408762,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
35.2,∂S/∂D,0.23013497037688338,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
37.48,∂S/∂D,0.23456055008074894,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
39.76,∂S/∂D,0.054239494094322584,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
42.04,∂S/∂D,-0.09172836500673869,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
44.32,∂S/∂D,-0.12703714613367956,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
46.6,∂S/∂D,-0.28802492343787617,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
48.88,∂S/∂D,-0.663812308702063,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
51.16,∂S/∂D,-1.0139246175754946,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
53.44,∂S/∂D,-1.0689677478153778,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
55.72,∂S/∂D,-0.8899423282047242,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
58,∂S/∂D,-0.5053040922448705,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
0,∂S/∂D,-0.4739504785080749,CDPS_Tmp_25_28_Nut0.35,S,1,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_1
1,∂S/∂D,NA,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
3.28,∂S/∂D,-0.3104569780851044,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
5.56,∂S/∂D,0.8077243159167018,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
7.84,∂S/∂D,-2.267360621923357,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
10.12,∂S/∂D,-10.23854102542464,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
12.4,∂S/∂D,0.5329870308837337,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
14.68,∂S/∂D,1.1430574815397088,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
16.96,∂S/∂D,-1.3748642831181046,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
19.24,∂S/∂D,-1.7929898448279968,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
21.52,∂S/∂D,-2.269001536314867,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
23.8,∂S/∂D,-1.9268683329584106,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
26.08,∂S/∂D,-0.6684359074839251,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
28.36,∂S/∂D,-0.1192287807412323,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
30.64,∂S/∂D,0.032272670894521266,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
32.92,∂S/∂D,0.11376286608745952,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
35.2,∂S/∂D,0.1542668641249358,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
37.48,∂S/∂D,0.18380545497803344,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
39.76,∂S/∂D,0.11065886164419536,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
42.04,∂S/∂D,-0.020468333198769312,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
44.32,∂S/∂D,-0.14846128806706432,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
46.6,∂S/∂D,-0.5066657800831181,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
48.88,∂S/∂D,-0.7737328398334226,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
51.16,∂S/∂D,-0.6788340429719442,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
53.44,∂S/∂D,-0.46850513905026764,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
55.72,∂S/∂D,-0.34830894650820976,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
58,∂S/∂D,-0.38621096361805657,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
0,∂S/∂D,-0.4343574623334506,CDPS_Tmp_25_28_Nut0.35,S,2,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_2
1,∂S/∂D,NA,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
3.28,∂S/∂D,-0.38367907912531307,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
5.56,∂S/∂D,-0.6062749459271909,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
7.84,∂S/∂D,-3.1931753182176745,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
10.12,∂S/∂D,-0.061021490960105985,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
12.4,∂S/∂D,-2.797825902953481,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
14.68,∂S/∂D,-1.3865542599135805,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
16.96,∂S/∂D,0.03278101158317354,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
19.24,∂S/∂D,0.972982924942053,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
21.52,∂S/∂D,-0.5666470508697077,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
23.8,∂S/∂D,-0.09927390100506375,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
26.08,∂S/∂D,0.043842046685465694,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
28.36,∂S/∂D,0.10904074080703431,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
30.64,∂S/∂D,0.15963965585204326,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
32.92,∂S/∂D,0.2079822744573367,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
35.2,∂S/∂D,0.25577014006523163,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
37.48,∂S/∂D,-0.12587085399130973,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
39.76,∂S/∂D,0.07204432146179761,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
42.04,∂S/∂D,-0.06635082992114066,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
44.32,∂S/∂D,-0.13069985345245846,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
46.6,∂S/∂D,-0.3431459790295736,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
48.88,∂S/∂D,-0.7153846530714804,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
51.16,∂S/∂D,-0.9568057663849984,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
53.44,∂S/∂D,-0.9081299553062425,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
55.72,∂S/∂D,-0.6548063958786046,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
58,∂S/∂D,-0.715361592812056,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
60.28,∂S/∂D,-0.41321594858695465,CDPS_Tmp_25_28_Nut0.35,S,3,25-28,0.35,CDPS,7,CDPS_Tmp_25_28_Nut0.35_3
1,∂D/∂P,NA,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
3.28,∂D/∂P,0.0031260457705895293,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
5.56,∂D/∂P,1.5463099078306473,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
7.84,∂D/∂P,-0.13073459033627377,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
10.12,∂D/∂P,-0.21039969412981918,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
12.4,∂D/∂P,-0.24983709618188799,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
14.68,∂D/∂P,-0.08986750608100358,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
16.96,∂D/∂P,-0.1368153179723232,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
19.24,∂D/∂P,-0.08229536094481214,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
21.52,∂D/∂P,0.10366302228575838,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
23.8,∂D/∂P,-0.17894759271833532,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
26.08,∂D/∂P,-0.214519299709739,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
28.36,∂D/∂P,-0.08720520973084983,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
30.64,∂D/∂P,-0.0022227114656408024,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
32.92,∂D/∂P,0.003824464216825012,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
35.2,∂D/∂P,-0.1547582578052073,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
37.48,∂D/∂P,-0.026544834243106046,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
39.76,∂D/∂P,0.030183988393911496,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
42.04,∂D/∂P,-0.047710556007620364,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
44.32,∂D/∂P,-0.053099411218486395,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
46.6,∂D/∂P,0.08065480707018222,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
48.88,∂D/∂P,-0.01950348056146171,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
51.16,∂D/∂P,0.04385502906908036,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
53.44,∂D/∂P,0.13411051958413317,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
55.72,∂D/∂P,0.03130835744684631,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
58,∂D/∂P,-0.030673833977013083,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
0,∂D/∂P,0.4472442285092765,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
1,∂D/∂C,NA,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
3.28,∂D/∂C,0.21565003575001312,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
5.56,∂D/∂C,0.117119587313533,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
7.84,∂D/∂C,0.9355111597453029,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
10.12,∂D/∂C,0.7546564692621851,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
12.4,∂D/∂C,1.3595175803461725,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
14.68,∂D/∂C,0.6388631862321181,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
16.96,∂D/∂C,1.2883988338851031,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
19.24,∂D/∂C,0.18157571812820875,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
21.52,∂D/∂C,-0.5996086117693171,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
23.8,∂D/∂C,0.6413481760165191,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
26.08,∂D/∂C,0.2584698754376666,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
28.36,∂D/∂C,0.40895988852651044,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
30.64,∂D/∂C,0.243405759330537,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
32.92,∂D/∂C,0.23376746887055228,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
35.2,∂D/∂C,0.675088022142284,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
37.48,∂D/∂C,0.6905630697170415,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
39.76,∂D/∂C,0.21647346061060946,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
42.04,∂D/∂C,0.3412858173442089,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
44.32,∂D/∂C,-0.10229710798871676,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
46.6,∂D/∂C,-0.058783225950173955,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
48.88,∂D/∂C,-0.09476639601604826,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
51.16,∂D/∂C,0.01538389252910314,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
53.44,∂D/∂C,0.1118721235140338,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
55.72,∂D/∂C,1.734268246312686,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
58,∂D/∂C,0.6082797977851483,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
0,∂D/∂C,1.0190929025881368,CDPS_Tmp_25_28_Nut0.75,D,1,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_1
1,∂D/∂P,NA,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
3.28,∂D/∂P,-0.26187977114645083,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
5.56,∂D/∂P,-0.12374487505683661,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
7.84,∂D/∂P,-0.8871012954471967,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
10.12,∂D/∂P,0.08410883776236916,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
12.4,∂D/∂P,-0.2543639210059311,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
14.68,∂D/∂P,-0.16144939244362147,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
16.96,∂D/∂P,-0.2967149712606167,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
19.24,∂D/∂P,-0.001528329077652167,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
21.52,∂D/∂P,0.3403087287824461,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
23.8,∂D/∂P,-0.17234386883562533,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
26.08,∂D/∂P,0.10318594096100443,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
28.36,∂D/∂P,0.0020996834910017503,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
30.64,∂D/∂P,-0.052512153449010904,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
32.92,∂D/∂P,-0.010102709592246002,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
35.2,∂D/∂P,0.030568023342872702,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
37.48,∂D/∂P,-3.196774696117604e-4,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
39.76,∂D/∂P,0.018755339352887302,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
42.04,∂D/∂P,-0.022871627204669558,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
44.32,∂D/∂P,-0.07929437553542636,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
46.6,∂D/∂P,0.07199916556416511,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
48.88,∂D/∂P,0.1615891904496011,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
51.16,∂D/∂P,-0.07993145124864338,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
53.44,∂D/∂P,0.26151469659649973,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
55.72,∂D/∂P,0.001907251543714423,CDPS_Tmp_25_28_Nut0.75,D,2,25-28,0.75,CDPS,7,CDPS_Tmp_25_28_Nut0.75_2
