day,coefficient_name,coefficient_value,rep_var,target,replicate,temperature,nutrients,composition,theta,sample_ID
0,∂S/∂D,0.2902919933708381,CDLS_Tmp_18_21_Nut0.75,S,2,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_2
1,∂S/∂D,NA,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
3.28,∂S/∂D,-0.25893865894384654,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
5.56,∂S/∂D,0.6496361481684839,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
7.84,∂S/∂D,0.20501634970030255,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
10.12,∂S/∂D,0.7418594648134356,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
12.4,∂S/∂D,-0.3014548808133748,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
14.68,∂S/∂D,0.31202338937061913,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
16.96,∂S/∂D,-0.03680872448928815,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
19.24,∂S/∂D,-0.36236031286685894,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
21.52,∂S/∂D,0.6750405356660888,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
23.8,∂S/∂D,0.4151537039475478,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
26.08,∂S/∂D,0.021868492285988146,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
28.36,∂S/∂D,0.6727861265804762,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
30.64,∂S/∂D,0.26673288097348263,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
32.92,∂S/∂D,0.28385520443913403,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
35.2,∂S/∂D,0.41079986927700324,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
37.48,∂S/∂D,0.3312815156183107,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
39.76,∂S/∂D,0.20302410301255655,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
42.04,∂S/∂D,0.5533301671622979,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
44.32,∂S/∂D,0.23127558089635425,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
46.6,∂S/∂D,0.4607571472014163,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
48.88,∂S/∂D,-0.20064401102132226,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
51.16,∂S/∂D,0.37382096638560525,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
53.44,∂S/∂D,0.42492708309925453,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
55.72,∂S/∂D,0.42492708309925453,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
58,∂S/∂D,0.42492708309925453,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
60.28,∂S/∂D,0.41847631828205784,CDLS_Tmp_18_21_Nut0.75,S,3,18-21,0.75,CDLS,var,CDLS_Tmp_18_21_Nut0.75_3
1,∂C/∂D,NA,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
3.28,∂C/∂D,0.2879874609930374,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
5.56,∂C/∂D,-0.10863974098074147,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
7.84,∂C/∂D,-0.13658786502052284,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
10.12,∂C/∂D,-0.07826771328303295,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
12.4,∂C/∂D,-0.03577513599429494,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
14.68,∂C/∂D,-0.03669413587241771,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
16.96,∂C/∂D,-0.02314081736024906,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
19.24,∂C/∂D,-0.009397184178898545,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
21.52,∂C/∂D,-0.005322439833947562,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
23.8,∂C/∂D,-0.0027717569306301704,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
26.08,∂C/∂D,-0.0028542209142492503,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
28.36,∂C/∂D,-0.00270640148952378,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
30.64,∂C/∂D,-0.0025989931968916358,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
32.92,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
35.2,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
37.48,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
39.76,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
42.04,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
44.32,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
46.6,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
48.88,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
51.16,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
53.44,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
55.72,∂C/∂D,-0.002604685819960262,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
58,∂C/∂D,-0.0025787734738354218,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
0,∂C/∂D,-0.0025787734738354218,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
1,∂C/∂L,NA,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
3.28,∂C/∂L,0.8745892724967763,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
5.56,∂C/∂L,0.4052196381640931,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
7.84,∂C/∂L,0.15276143012217616,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
10.12,∂C/∂L,-0.21908200136153141,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
12.4,∂C/∂L,0.1575996850131465,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
14.68,∂C/∂L,0.13887522478921005,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
16.96,∂C/∂L,0.09578854737206435,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
19.24,∂C/∂L,0.06007121673997334,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
21.52,∂C/∂L,0.0670680436900315,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
23.8,∂C/∂L,0.06026420871273977,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
26.08,∂C/∂L,0.06002066676865053,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
28.36,∂C/∂L,0.06044173264752331,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
30.64,∂C/∂L,0.0605752649313286,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
32.92,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
35.2,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
37.48,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
39.76,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
42.04,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
44.32,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
46.6,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
48.88,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
51.16,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
53.44,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
55.72,∂C/∂L,0.060614739890122754,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
58,∂C/∂L,0.06096080733780894,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
0,∂C/∂L,0.06096080733780894,CDLS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_1
1,∂C/∂D,NA,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
3.28,∂C/∂D,0.9795791487778445,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
5.56,∂C/∂D,-0.308754013139722,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
7.84,∂C/∂D,0.1340475492514011,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
10.12,∂C/∂D,-0.2471028464187874,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
12.4,∂C/∂D,-0.09043771391413513,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
14.68,∂C/∂D,-0.0027147244449619856,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
16.96,∂C/∂D,-0.03644168441370413,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
19.24,∂C/∂D,-0.006934501787966091,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
21.52,∂C/∂D,3.557520795757774e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
23.8,∂C/∂D,-0.013739552342785621,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
26.08,∂C/∂D,-0.0011328150601672415,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
28.36,∂C/∂D,-8.517564687790524e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
30.64,∂C/∂D,-5.443505903943158e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
32.92,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
35.2,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
37.48,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
39.76,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
42.04,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
44.32,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
46.6,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
48.88,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
51.16,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
53.44,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
55.72,∂C/∂D,-5.1030471101776165e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
58,∂C/∂D,-4.5086478977662825e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
0,∂C/∂D,-4.5086478977662825e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
1,∂C/∂L,NA,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
3.28,∂C/∂L,1.5193381300809383,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
5.56,∂C/∂L,0.19619070205917322,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
7.84,∂C/∂L,-2.9029596215152047,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
10.12,∂C/∂L,-1.6684881736658346,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
12.4,∂C/∂L,-0.007961047605589916,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
14.68,∂C/∂L,-0.06209416898915367,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
16.96,∂C/∂L,0.005703940157076433,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
19.24,∂C/∂L,0.19321462055106853,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
21.52,∂C/∂L,0.02812757518660164,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
23.8,∂C/∂L,0.3271023838594209,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
26.08,∂C/∂L,0.010353500074161262,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
28.36,∂C/∂L,3.66262720917096e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
30.64,∂C/∂L,1.13668247623544e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
32.92,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
35.2,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
37.48,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
39.76,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
42.04,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
44.32,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
46.6,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
48.88,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
51.16,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
53.44,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
55.72,∂C/∂L,1.0606773727345198e-4,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
58,∂C/∂L,9.190849931947631e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
0,∂C/∂L,9.190849931947631e-5,CDLS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_2
1,∂C/∂D,NA,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
3.28,∂C/∂D,0.9277791547472665,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
5.56,∂C/∂D,-0.8570220034357032,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
7.84,∂C/∂D,-0.2521993846058299,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
10.12,∂C/∂D,0.021110977943835207,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
12.4,∂C/∂D,0.005335829365879008,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
14.68,∂C/∂D,0.003777437547653223,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
16.96,∂C/∂D,2.52445228639403e-4,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
19.24,∂C/∂D,0.005505335528410732,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
21.52,∂C/∂D,-0.006240952386789275,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
23.8,∂C/∂D,-1.5633851974233837e-4,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
26.08,∂C/∂D,-5.334266154236045e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
28.36,∂C/∂D,-6.113257209816592e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
30.64,∂C/∂D,-5.283498406943865e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
32.92,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
35.2,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
37.48,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
39.76,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
42.04,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
44.32,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
46.6,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
48.88,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
51.16,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
53.44,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
55.72,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
58,∂C/∂D,-5.133165576601262e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
60.28,∂C/∂D,-4.550924744850526e-5,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
1,∂C/∂L,NA,CDLS_Tmp_22_25_Nut0.75,C,3,22-25,0.75,CDLS,var,CDLS_Tmp_22_25_Nut0.75_3
